,field_1,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,geometry,Unnamed: 0,counts,score
6461,6461,6553,3384112,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,50 NORTH MEDICAL DRIVE,SALT LAKE CITY,UT,84132,NOT AVAILABLE,(801) 581-2121,GENERAL ACUTE CARE,OPEN,977,SALT LAKE,49035,USA,40.77127309,-111.83611302,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.utah.gov/hflcra/facinfo/faclist_20_apr_21.xlsx,2021-04-20,IMAGERY,2014-03-12,NOT AVAILABLE,UT460009,UNIVERSITY OF UTAH,49,GOVERNMENT - STATE,-999,977,LEVEL I,Y,POINT (-111.83611302 40.7712730900001),0.0,426.0,1.0
6465,6465,6557,505401,"UNIVERSITY OF VERMONT MEDICAL CENTER, INC",111 COLCHESTER AVENUE,BURLINGTON,VT,5401,NOT AVAILABLE,(802) 847-0000,GENERAL ACUTE CARE,OPEN,562,CHITTENDEN,50007,USA,44.47973972,-73.19412058,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dlp.vermont.gov/sites/dlp/files/documents/hospital-directory_0.pdf,2021-04-11,IMAGERY,2014-02-10,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,50,NON-PROFIT,-999,562,LEVEL I,N,POINT (-73.1941205799999 44.4797397200001),0.0,426.0,1.0
6598,6598,6692,7124134,CARILION ROANOKE MEMORIAL HOSPITAL,1906 BELLEVIEW AVE,ROANOKE,VA,24014,NOT AVAILABLE,(540) 981-7000,GENERAL ACUTE CARE,OPEN,703,GILES,51071,USA,37.32222391,-80.72250418,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/hospitals/vahospitals.asp,2021-12-17,IMAGERY,2014-02-10,https://www.carilionclinic.org,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,703,LEVEL I,Y,POINT (-80.72250418 37.32222391),0.0,426.0,1.0
6603,6603,6697,2222908,UNIVERSITY OF VIRGINIA MEDICAL CENTER,1215 LEE STREET,CHARLOTTESVILLE,VA,22903,NOT AVAILABLE,(434) 924-0000,GENERAL ACUTE CARE,OPEN,643,CHARLOTTESVILLE CITY,51540,USA,38.0313398,-78.49868708,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/hospitals/vahospitals.asp,2021-12-17,IMAGERY,2014-03-12,https://www.uvahealth.com,490009,NOT AVAILABLE,51,NON-PROFIT,-999,643,LEVEL I,Y,POINT (-78.49868708 38.0313398000001),0.0,426.0,1.0
6618,6618,6712,7924014,CARILION MEDICAL CENTER,1906 BELLEVIEW AVENUE,ROANOKE,VA,24014,NOT AVAILABLE,(800) 422-8482,GENERAL ACUTE CARE,OPEN,752,ROANOKE CITY,51770,USA,37.25119819,-79.94254375,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/hospitals/vahospitals.asp,2021-12-17,IMAGERY,2014-02-10,www.carilionclinic.org,490024,NOT AVAILABLE,51,NON-PROFIT,-999,752,LEVEL I,Y,POINT (-79.94254375 37.25119819),0.0,426.0,1.0
6624,6624,6718,12723507,CHILDREN'S HOSPITAL OF THE KING'S DAUGHTERS,601 CHILDREN'S LANE,NORFOLK,VA,23507,NOT AVAILABLE,(757) 668-7000,CHILDREN,OPEN,206,NORFOLK CITY,51710,USA,36.86252074,-76.30167623,622110,"CHILDREN'S HOSPITALS, GENERAL",https://www.vhi.org/hospitals/vahospitals.asp,2021-12-17,IMAGERY,2014-03-12,www.chkd.org,493301,NOT AVAILABLE,51,NON-PROFIT,-999,206,LEVEL I,Y,POINT (-76.3016762299999 36.86252074),0.0,426.0,1.0
6626,6626,6720,3122042,INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD,FALLS CHURCH,VA,22042,NOT AVAILABLE,(703) 776-4001,GENERAL ACUTE CARE,OPEN,1043,FAIRFAX,51059,USA,38.85819852,-77.22768012,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/hospitals/vahospitals.asp,2021-12-17,IMAGERY,2014-03-12,www.inova.org,490063,NOT AVAILABLE,51,NON-PROFIT,-999,1043,LEVEL I,Y,POINT (-77.2276801199999 38.85819852),0.0,426.0,1.0
6651,6651,6745,13223507,SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM DRIVE,NORFOLK,VA,23507,NOT AVAILABLE,(757) 388-3000,GENERAL ACUTE CARE,OPEN,907,NORFOLK CITY,51710,USA,36.86217987,-76.30284416,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/hospitals/vahospitals.asp,2021-12-17,IMAGERY,2014-03-12,www.sentara.com/hospitalsfacilities/hospitals/norfolkgeneral/pages/norfolkgeneral.aspx,490007,NOT AVAILABLE,51,NON-PROFIT,-999,907,LEVEL I,Y,POINT (-76.30284415999991 36.86217987),0.0,426.0,1.0
6662,6662,6756,195023298,VCU MEDICAL CENTER - MAIN,1250 EAST MARSHALL STREET,RICHMOND,VA,23298,NOT AVAILABLE,(804) 828-9000,GENERAL ACUTE CARE,OPEN,815,RICHMOND CITY,51760,USA,37.54061191,-77.43045934,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/hospitals/vahospitals.asp,2021-12-17,IMAGERY,2020-05-06,www.vcuhealth.org,490032,NOT AVAILABLE,51,NON-PROFIT,-999,815,LEVEL I,N,POINT (-77.43045934 37.5406119100001),0.0,426.0,1.0
6665,6665,6759,196784884,CHIPPENHAM HOSPITAL,7101 JAHNKE ROAD,RICHMOND,VA,23225,NOT AVAILABLE,(804) 483-0000,GENERAL ACUTE CARE,OPEN,-999,RICHMOND CITY,51760,USA,37.51384706,-77.52645496,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/hospitals/vahospitals.asp,2021-12-17,IMAGERY/OTHER,2022-02-28,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,51,PROPRIETARY,-999,-999,LEVEL I,Y,POINT (-77.526454965 37.5138470640001),0.0,426.0,1.0
6785,6785,6879,9898104,UW MEDICINE - HARBORVIEW MEDICAL CENTER,325 NINTH AVE,SEATTLE,WA,98104,2499,(206) 731-3000,GENERAL ACUTE CARE,OPEN,396,KING,53033,USA,47.60386015,-122.32398892,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/base/gis/hospitals.zip,2021-05-11,IMAGERY,2020-04-06,http://www.wsha.org/hospitaldetail.cfm?hid=74,NOT AVAILABLE,NOT AVAILABLE,53,GOVERNMENT - LOCAL,-999,396,LEVEL I,Y,POINT (-122.32398892 47.6038601500001),0.0,426.0,1.0
6830,6830,6924,225301,CHARLESTON AREA MEDICAL CENTER,501 MORRIS STREET,CHARLESTON,WV,25301,NOT AVAILABLE,(304) 388-5432,GENERAL ACUTE CARE,OPEN,956,KANAWHA,54039,USA,38.34792179,-81.62719975,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/apps/lookup/facilitysearch,2021-05-11,IMAGERY,2014-02-10,NOT AVAILABLE,201052,"CAMC - GENERAL HOSPITAL, CHARLESTON AREA MEDICAL CENTER",54,NON-PROFIT,-999,956,LEVEL I,Y,POINT (-81.62719975 38.34792179),0.0,426.0,1.0
6878,6878,6972,6326506,WEST VIRGINIA UNIVERSITY HOSPITALS,1 MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,NOT AVAILABLE,(304) 598-4000,GENERAL ACUTE CARE,OPEN,674,MONONGALIA,54061,USA,39.65459341,-79.95790975,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/apps/lookup/facilitysearch,2021-05-11,IMAGERY/OTHER,2014-02-10,http://www.health.wvu.edu,201048,WEST VIRGINIA UNIVERSITY HOSPITALS,54,NON-PROFIT,-999,674,LEVEL I,Y,POINT (-79.95790974800001 39.654593414),0.0,426.0,1.0
6938,6938,7032,7553226,CHILDRENS HOSPITAL OF WISCONSIN,9000 W WISCONSIN AVE,MILWAUKEE,WI,53226,NOT AVAILABLE,(414) 266-2000,CHILDREN,OPEN,298,MILWAUKEE,55079,USA,43.042354,-88.024153,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospitaldirexcel.xlsx,2021-09-02,IMAGERY,2020-05-05,http://www.chw.org,HSPLACU19,NOT AVAILABLE,55,NON-PROFIT,-999,298,LEVEL I,Y,POINT (-88.024153 43.042354),0.0,426.0,1.0
6952,6952,7046,7253226,FROEDTERT MEMORIAL LUTHERAN HOSPITAL,9200 W WISCONSIN AVE,MILWAUKEE,WI,53226,NOT AVAILABLE,(414) 805-3000,GENERAL ACUTE CARE,OPEN,783,MILWAUKEE,55079,USA,43.04086156,-88.02461256,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospitaldirexcel.xlsx,2021-09-02,IMAGERY/OTHER,2020-05-05,NOT AVAILABLE,HSPLACU35,NOT AVAILABLE,55,NON-PROFIT,-999,783,LEVEL I,Y,POINT (-88.02461255999999 43.0408615600001),0.0,426.0,1.0
7046,7046,7140,3353792,UNIVERSITY OF WI HOSPITALS AND CLINICS AUTHORITY,600 HIGHLAND AVENUE,MADISON,WI,53792,NOT AVAILABLE,(608) 261-0025,GENERAL ACUTE CARE,OPEN,672,DANE,55025,USA,43.07658541,-89.43184714,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospitaldirexcel.xlsx,2021-09-02,IMAGERY/OTHER,2014-03-12,NOT AVAILABLE,HSPLACU127,"UNIVERSITY OF WISCONSIN HOSPITAL AND CLINICS, AMERICAN FAMILY CHILDREN'S HOSPITAL",55,NON-PROFIT,-999,672,LEVEL I,Y,POINT (-89.4318471399999 43.0765854100001),0.0,426.0,1.0
7087,7087,7181,196784281,MERCYHEALTH JAVON BEA HOSPITAL - RIVERSIDE BLVD CAMPUS,8201 EAST RIVERSIDE BOULEVARD,ROCKFORD,IL,61114,NOT AVAILABLE,(815) 971-7000,GENERAL ACUTE CARE,OPEN,194,WINNEBAGO,17201,USA,42.31618981,-88.96032849,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/dataset/a552f663-74a8-4722-a506-0619e9356062/resource/6e1453c1-5f0f-4002-9074-3daf9066dbb9/download/hospitals-aug-2021.xls,2021-09-21,IMAGERY/OTHER,2022-04-01,https://mercyhealthsystem.org/riversideinfo/,0002048,NOT AVAILABLE,17,NOT AVAILABLE,-999,194,LEVEL I,Y,POINT (-88.9603284899999 42.31618981),0.0,426.0,1.0
7091,7091,7185,196784913,HARTFORD HOSPITAL,80 SEYMOUR ST,HARTFORD,CT,6106,3315,(860) 545-5000,GENERAL ACUTE CARE,OPEN,867,HARTFORD,9003,USA,41.75374687,-72.68032466,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/lookup/generateroster.aspx,2021-11-21,IMAGERY/OTHER,2022-03-02,https://hartfordhospital.org/,46,NOT AVAILABLE,9,NOT AVAILABLE,-999,867,LEVEL I,N,POINT (-72.6803246599999 41.75374687),0.0,426.0,1.0
7094,7094,7188,22277550,UNIVERSITY OF TEXAS MEDICAL BRANCH - GALVESTON,301 UNIVERSITY BLVD,GALVESTON,TX,77555,5302,(409) 772-2222,GENERAL ACUTE CARE,OPEN,749,GALVESTON,48167,USA,29.31080769,-94.77712159,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.utmb.edu/,2022-04-04,IMAGERY/OTHER,2022-04-04,https://www.utmbhealth.com/locations/hospitals-campuses/galveston-campus,NOT AVAILABLE,THE UNIVERSITY OF TEXAS MEDICAL BRANCH HEALTH GALVESTON TEXAS CAMPUS,48,GOVERNMENT - STATE,-999,749,LEVEL I,Y,POINT (-94.77712158999999 29.31080769),0.0,426.0,1.0
7445,7445,7544,4628232,CAROLINAS MEDICAL CENTER,1000 BLYTHE BOULEVARD,CHARLOTTE,NC,28232,NOT AVAILABLE,(704) 355-2000,GENERAL ACUTE CARE,OPEN,1023,MECKLENBURG,37119,USA,35.20389989,-80.8389018,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/reports.htm,2020-08-09,IMAGERY/OTHER,2022-04-07,http://www.carolinasmedicalcenter.org,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - DISTRICT/AUTHORITY,-999,1023,LEVEL I,Y,POINT (-80.8389018 35.2038998900001),0.0,426.0,1.0
7515,7515,7614,2106102,HARTFORD HOSPITAL,80 SEYMOUR STREET,HARTFORD,CT,6102,NOT AVAILABLE,(860) 545-5000,GENERAL ACUTE CARE,OPEN,867,HARTFORD,9003,USA,41.75412542,-72.67917789,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/lookup/generateroster.aspx,2020-08-12,IMAGERY,2022-04-07,http://www.harthosp.org,070025,NOT AVAILABLE,9,NON-PROFIT,-999,867,LEVEL I,Y,POINT (-72.67917788999991 41.75412542),0.0,426.0,1.0
7632,7632,7734,78,OU MEDICAL CENTER EDMOND-ER,1 S BRYANT AVE,EDMOND,OK,73034,NOT AVAILABLE,(405) 359-5561,GENERAL ACUTE CARE,OPEN,54,OKLAHOMA,40109,USA,35.65465832,-97.4615103,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ok.gov/health/protective_health/medical_facilities_service/,2020-08-09,IMAGERY/OTHER,2022-04-07,http://www.oumedicine.com/edmond,NOT AVAILABLE,NOT AVAILABLE,40,NOT AVAILABLE,-999,54,LEVEL I,Y,POINT (-97.4615103 35.6546583200001),0.0,426.0,1.0
7654,7654,7756,11423298,VCU HEALTH SYSTEM - WEST,1200 E BROAD S,RICHMOND,VA,23219,NOT AVAILABLE,(804) 828-3815,GENERAL ACUTE CARE,OPEN,779,RICHMOND CITY,51760,USA,37.53953897,-77.43068311,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020-11-26,IMAGERY,2022-04-07,http://www.vcuhealth.org/,NOT AVAILABLE,NOT AVAILABLE,51,GOVERNMENT - DISTRICT/AUTHORITY,-999,779,LEVEL I,Y,POINT (-77.43068311 37.5395389700001),0.0,426.0,1.0
7753,7753,7858,1502903,HASBRO CHILDRENS HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,2903,NOT AVAILABLE,NOT AVAILABLE,CHILDREN,OPEN,-999,PROVIDENCE,44007,USA,41.81114989,-71.40890645,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,2020-08-09,IMAGERY,2022-04-07,http://www.hasbrochildrenshospital.org/,18,NOT AVAILABLE,44,NON-PROFIT,-999,-999,LEVEL I,Y,POINT (-71.40890645 41.8111498900001),0.0,426.0,1.0
7774,7774,7879,6819102,HAHNEMANN UNIVERSITY HOSPITAL,230 NORTH BROAD STREET,PHILADELPHIA,PA,19102,NOT AVAILABLE,(215) 762-7000,GENERAL ACUTE CARE,OPEN,496,PHILADELPHIA,42101,USA,39.95753699,-75.1630302,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020-08-08,IMAGERY,2022-04-07,http://www.hahnemannhospital.com,081700,NOT AVAILABLE,42,PROPRIETARY,-999,496,LEVEL I,Y,POINT (-75.16303019999999 39.9575369900001),0.0,426.0,1.0
7995,7995,8104,196784212,MAINE MEDICAL CENTER -TRANSPLANT CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,NOT AVAILABLE,(207) 662-7181,SPECIAL,OPEN,-999,CUMBERLAND,23005,USA,43.6530936,-70.2763087,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,2020-06-26,IMAGERY/OTHER,2022-04-07,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,23,NOT AVAILABLE,-999,-999,LEVEL I,Y,POINT (-70.2763087 43.6530936),0.0,426.0,1.0
