,field_1,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,geometry,Unnamed: 0,counts,score
567,567,571,41391910,SCRIPPS MERCY HOSPITAL CHULA VISTA,435 H ST,CHULA VISTA,CA,91910,4307,(619) 691-7240,GENERAL ACUTE CARE,OPEN,173,SAN DIEGO,6073,USA,32.63374646,-117.08325873,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,090000016,SCRIPPS HEALTH,6,NON-PROFIT,-999,173,NOT AVAILABLE,N,POINT (-117.08325873 32.6337464600001),5.0,5637.0,6.0
568,568,572,42091911,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER CT,CHULA VISTA,CA,91911,6617,(619) 502-3670,GENERAL ACUTE CARE,OPEN,349,SAN DIEGO,6073,USA,32.61897607,-117.02318561,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,090000021,SHARP CHULA VISTA MEDICAL CENTER,6,NON-PROFIT,-999,349,NOT AVAILABLE,N,POINT (-117.02318561 32.61897607),5.0,5637.0,6.0
569,569,573,41292103,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,92103,2105,(619) 260-7101,GENERAL ACUTE CARE,OPEN,446,SAN DIEGO,6073,USA,32.75143062,-117.16005359,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,090000025,SCRIPPS HEALTH,6,NON-PROFIT,-999,446,LEVEL I,Y,POINT (-117.16005359 32.7514306200001),0.0,426.0,1.0
570,570,574,42192118,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,250 PROSPECT PL,CORONADO,CA,92118,1943,(619) 522-3600,GENERAL ACUTE CARE,OPEN,59,SAN DIEGO,6073,USA,32.6941428,-117.16859221,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,090000033,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,6,NON-PROFIT,-999,59,NOT AVAILABLE,N,POINT (-117.16859221 32.6941428000001),5.0,5637.0,6.0
571,571,575,12092243,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVE,EL CENTRO,CA,92243,4306,(760) 339-7100,GENERAL ACUTE CARE,OPEN,161,IMPERIAL,6025,USA,32.78043468,-115.56872826,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,090000040,CITY OF EL CENTRO,6,GOVERNMENT - LOCAL,-999,161,LEVEL IV,Y,POINT (-115.56872826 32.78043468),3.0,1008.0,4.0
572,572,576,23292104,KINDRED HOSPITAL - SAN DIEGO,1940 EL CAJON BLVD,SAN DIEGO,CA,92104,1005,(619) 543-4500,GENERAL ACUTE CARE,OPEN,70,SAN DIEGO,6073,USA,32.75638366,-117.1446454,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,090000048,"THC - ORANGE COUNTY, LLC",6,PROPRIETARY,-999,70,NOT AVAILABLE,N,POINT (-117.1446454 32.75638366),5.0,5637.0,6.0
573,573,577,34392050,PARADISE VALLEY HOSPITAL,2400 E 4TH ST,NATIONAL CITY,CA,91950,2026,(619) 472-4586,GENERAL ACUTE CARE,OPEN,188,SAN DIEGO,6073,USA,32.68534055,-117.08233671,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,090000145,"PRIME HEALTHCARE PARADISE VALLEY, LLC",6,PROPRIETARY,-999,188,NOT AVAILABLE,N,POINT (-117.08233671 32.68534055),5.0,5637.0,6.0
574,574,578,34992227,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 W LEGION RD,BRAWLEY,CA,92227,7780,(760) 351-3333,GENERAL ACUTE CARE,OPEN,107,IMPERIAL,6025,USA,32.95909297,-115.55379865,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,090000146,PIONEERS MEMORIAL HEALTHCARE DISTRICT,6,GOVERNMENT - DISTRICT/AUTHORITY,-999,107,LEVEL IV,Y,POINT (-115.55379865 32.95909297),3.0,1008.0,4.0
575,575,579,51092103,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER,200 W ARBOR DR,SAN DIEGO,CA,92103,1911,(619) 543-6475,GENERAL ACUTE CARE,OPEN,381,SAN DIEGO,6073,USA,32.75477023,-117.16573138,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,090000154,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA - UCSD,6,GOVERNMENT - STATE,-999,381,LEVEL I,Y,POINT (-117.16573138 32.7547702300001),0.0,426.0,1.0
576,576,580,38792110,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,3853 ROSECRANS ST,SAN DIEGO,CA,92110,3115,(619) 692-8232,PSYCHIATRIC,OPEN,109,SAN DIEGO,6073,USA,32.75367809,-117.20206559,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,090000159,COUNTY OF SAN DIEGO,6,GOVERNMENT - LOCAL,-999,109,NOT AVAILABLE,N,POINT (-117.20206559 32.7536780900001),5.0,5637.0,6.0
577,577,581,196784351,PARADISE VALLEY HOSPITAL D/P APH,2400 E 4TH ST,NATIONAL CITY,CA,91950,2026,(619) 470-4321,PSYCHIATRIC,OPEN,39,SAN DIEGO,6073,USA,32.6851132,-117.0828852,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2022-02-28,NOT AVAILABLE,090000338,"PRIME HEALTHCARE PARADISE VALLEY, LLC",6,PROPRIETARY,-999,39,NOT AVAILABLE,Y,POINT (-117.0828852 32.6851132),5.0,5637.0,6.0
578,578,582,196784352,SCRIPPS MERCY HOSPITAL D/P APH,4077 5TH AVE,SAN DIEGO,CA,92103,2105,NOT AVAILABLE,PSYCHIATRIC,OPEN,36,SAN DIEGO,6073,USA,32.7510887,-117.1605559,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2022-02-28,NOT AVAILABLE,090000347,SCRIPPS HEALTH,6,NON-PROFIT,-999,36,NOT AVAILABLE,Y,POINT (-117.1605559 32.7510887),5.0,5637.0,6.0
579,579,583,70192120,ALVARADO HOSPITAL MEDICAL CENTER,6645 ALVARADO RD,SAN DIEGO,CA,92120,5208,(619) 229-3172,GENERAL ACUTE CARE,OPEN,80,SAN DIEGO,6073,USA,32.77685835,-117.05768127,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2015-01-13,NOT AVAILABLE,090000839,"ALVARADO HOSPITAL, LLC",6,PROPRIETARY,-999,80,NOT AVAILABLE,N,POINT (-117.05768127 32.7768583500001),5.0,5637.0,6.0
580,580,584,52092103,SELECT SPECIALTY HOSPITAL - SAN DIEGO,555 WASHINGTON ST,SAN DIEGO,CA,92103,2289,(619) 260-8300,GENERAL ACUTE CARE,OPEN,110,SAN DIEGO,6073,USA,32.74962807,-117.15976944,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-03-12,NOT AVAILABLE,090000977,"VIBRA HOSPITAL OF SAN DIEGO, LLC",6,PROPRIETARY,-999,110,NOT AVAILABLE,N,POINT (-117.15976944 32.74962807),5.0,5637.0,6.0
581,581,585,50592037,UC SAN DIEGO HEALTH LA JOLLA - JACOBS MEDICAL CENTER AND SULPIZIO CARDIOVASCU,9300 CAMPUS POINT DR,LA JOLLA,CA,92037,1300,(858) 657-7000,GENERAL ACUTE CARE,OPEN,418,SAN DIEGO,6073,USA,32.87802331,-117.22559887,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,090001116,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA - UCSD,6,GOVERNMENT - STATE,-999,418,NOT AVAILABLE,Y,POINT (-117.22559887 32.8780233100001),5.0,5637.0,6.0
582,582,586,34491911,PARADISE VALLEY HOSP D/P APH BAYVIEW BEHAVIORAL HEALTH,330 MOSS ST,CHULA VISTA,CA,91911,2005,(619) 426-6310,PSYCHIATRIC,OPEN,64,SAN DIEGO,6073,USA,32.61749401,-117.07171213,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,090001561,"PRIME HEALTHCARE PARADISE VALLEY, LLC",6,PROPRIETARY,-999,64,NOT AVAILABLE,N,POINT (-117.07171213 32.61749401),5.0,5637.0,6.0
583,583,587,58995403,SUTTER SANTA ROSA REGIONAL HOSPITAL,30 MARK WEST SPRINGS ROAD,SANTA ROSA,CA,95403,1707,(707) 576-4564,GENERAL ACUTE CARE,OPEN,84,SONOMA,6097,USA,38.49495922,-122.75187197,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2016-02-16,NOT AVAILABLE,110000007,SUTTER BAY HOSPITALS,6,NON-PROFIT,-999,84,NOT AVAILABLE,Y,POINT (-122.75187197 38.4949592200001),5.0,5637.0,6.0
584,584,588,13595490,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DRIVE,WILLITS,CA,95490,4225,(707) 456-3010,CRITICAL ACCESS,OPEN,25,MENDOCINO,6045,USA,39.38969872,-123.33872976,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,110000008,WILLITS HOSPITAL INC.,6,NON-PROFIT,-999,25,LEVEL IV,Y,POINT (-123.33872976 39.3896987200001),3.0,1008.0,4.0
585,585,589,15895448,HEALDSBURG HOSPITAL,1375 UNIVERSITY AVE,HEALDSBURG,CA,95448,3382,(707) 431-6500,CRITICAL ACCESS,OPEN,26,SONOMA,6097,USA,38.62709551,-122.86440198,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,110000009,"NORCAL HEALTHCONNECT, LLC",6,PROPRIETARY,-999,26,NOT AVAILABLE,N,POINT (-122.86440198 38.6270955100001),5.0,5637.0,6.0
586,586,590,31694533,NORTHBAY MEDICAL CENTER,1200 B GALE WILSON BLVD,FAIRFIELD,CA,94533,3552,(707) 646-5000,GENERAL ACUTE CARE,OPEN,154,SOLANO,6095,USA,38.26183055,-122.04754781,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,110000010,NORTHBAY HEALTHCARE GROUP,6,NON-PROFIT,-999,154,LEVEL III,Y,POINT (-122.04754781 38.2618305500001),2.0,551.0,3.0
587,587,591,19594590,KAISER FOUNDATION HOSPITAL AND REHAB CENTER - VALLEJO,975 SERENO DR,VALLEJO,CA,94589,2441,(707) 333-5567,GENERAL ACUTE CARE,OPEN,248,SOLANO,6095,USA,38.12690208,-122.2483773,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,110000011,KAISER FOUNDATION HOSPITALS,6,NON-PROFIT,-999,248,NOT AVAILABLE,N,POINT (-122.2483773 38.12690208),5.0,5637.0,6.0
588,588,592,47995453,SUTTER LAKESIDE HOSPITAL,5176 HILL RD E,LAKEPORT,CA,95453,6300,(707) 262-5000,CRITICAL ACCESS,OPEN,30,LAKE,6033,USA,39.10495347,-122.90668998,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,110000019,SUTTER BAY HOSPITALS,6,NON-PROFIT,-999,30,LEVEL IV,Y,POINT (-122.90668998 39.1049534700001),3.0,1008.0,4.0
589,589,593,27195521,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,4742,(707) 826-8200,GENERAL ACUTE CARE,OPEN,78,HUMBOLDT,6023,USA,40.89605659,-124.09118922,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,110000021,AMERICAN HOSPITAL MANAGEMENT CORPORATION,6,PROPRIETARY,-999,78,LEVEL IV,Y,POINT (-124.09118922 40.8960565900001),3.0,1008.0,4.0
590,590,594,28495437,ADVENTIST HEALTH MENDOCINO COAST,700 RIVER DR,FORT BRAGG,CA,95437,5403,(707) 961-1234,CRITICAL ACCESS,OPEN,25,MENDOCINO,6045,USA,39.43123374,-123.80088057,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,110000023,ADVENTIST HEALTH MENDOCINO COAST,6,NON-PROFIT,-999,25,NOT AVAILABLE,Y,POINT (-123.80088057 39.43123374),5.0,5637.0,6.0
591,591,595,33895472,SONOMA SPECIALTY HOSPITAL,501 PETALUMA AVE,SEBASTOPOL,CA,95472,4215,(707) 791-9404,GENERAL ACUTE CARE,OPEN,37,SONOMA,6097,USA,38.39717434,-122.81902624,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,110000038,"SONOMA SPECIALTY HOSPITAL, LLC",6,PROPRIETARY,-999,37,NOT AVAILABLE,N,POINT (-122.81902624 38.39717434),5.0,5637.0,6.0
592,592,596,34894954,PETALUMA VALLEY HOSPITAL,400 N MCDOWELL BLVD,PETALUMA,CA,94954,2339,(707) 778-2692,GENERAL ACUTE CARE,OPEN,80,SONOMA,6097,USA,38.2546958,-122.63177833,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,110000040,"NORCAL HEALTHCONNECT, LLC",6,PROPRIETARY,-999,80,NOT AVAILABLE,Y,POINT (-122.63177833 38.2546958),5.0,5637.0,6.0
593,593,597,36794558,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,NAPA,CA,94558,2906,(707) 252-4411,GENERAL ACUTE CARE,OPEN,200,NAPA,6055,USA,38.32450327,-122.29705681,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,110000041,ST. JOSEPH HEALTH NORTHERN CALIFORNIA LLC,6,PROPRIETARY,-999,200,LEVEL III,Y,POINT (-122.29705681 38.32450327),2.0,551.0,3.0
594,594,598,45295422,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE,CLEARLAKE,CA,95422,9336,(707) 995-5818,CRITICAL ACCESS,OPEN,32,LAKE,6033,USA,38.93561886,-122.62014453,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,110000044,"ADVENTIST HEALTH CLEARLAKE HOSPITAL, INC.",6,NON-PROFIT,-999,32,NOT AVAILABLE,Y,POINT (-122.62014453 38.93561886),5.0,5637.0,6.0
595,595,599,37195540,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DR,FORTUNA,CA,95540,3120,(707) 445-8121,CRITICAL ACCESS,OPEN,35,HUMBOLDT,6023,USA,40.58262492,-124.13640529,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,110000045,ST. JOSEPH HEALTH NORTHERN CALIFORNIA LLC,6,PROPRIETARY,-999,35,NOT AVAILABLE,N,POINT (-124.13640529 40.5826249200001),5.0,5637.0,6.0
596,596,600,47595531,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,8359,(707) 464-8880,GENERAL ACUTE CARE,OPEN,49,DEL NORTE,6015,USA,41.77372684,-124.19412339,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,110000049,SUTTER COAST HOSPITAL,6,NON-PROFIT,-999,49,LEVEL IV,N,POINT (-124.19412339 41.7737268400001),3.0,1008.0,4.0
597,597,601,43995476,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,95476,6811,(707) 935-5000,GENERAL ACUTE CARE,OPEN,24,SONOMA,6097,USA,38.28807387,-122.4650102,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,110000056,SONOMA VALLEY HEALTH CARE DISTRICT,6,GOVERNMENT - DISTRICT/AUTHORITY,-999,24,NOT AVAILABLE,N,POINT (-122.4650102 38.2880738700001),5.0,5637.0,6.0
598,598,602,17595542,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,3201,(707) 923-3921,CRITICAL ACCESS,OPEN,9,HUMBOLDT,6023,USA,40.10167816,-123.79225463,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,110000057,SOUTHERN HUMBOLDT COMMUNITY HEALTHCARE DISTRICT,6,GOVERNMENT - DISTRICT/AUTHORITY,-999,9,NOT AVAILABLE,N,POINT (-123.79225463 40.1016781600001),5.0,5637.0,6.0
599,599,603,45194574,ADVENTIST HEALTH ST. HELENA,10 WOODLAND RD,SAINT HELENA,CA,94574,9554,(707) 963-3611,GENERAL ACUTE CARE,OPEN,151,NAPA,6055,USA,38.54254929,-122.47485724,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,110000058,ST HELENA HOSPITAL,6,NON-PROFIT,-999,151,NOT AVAILABLE,Y,POINT (-122.47485724 38.5425492900001),5.0,5637.0,6.0
600,600,604,45795501,PROVIDENCE ST. JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,4736,(707) 445-8121,GENERAL ACUTE CARE,OPEN,138,HUMBOLDT,6023,USA,40.78412185,-124.14223691,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY,2014-02-10,NOT AVAILABLE,110000067,ST. JOSEPH HEALTH NORTHERN CALIFORNIA LLC,6,PROPRIETARY,-999,138,LEVEL III,Y,POINT (-124.14223691 40.7841218500001),2.0,551.0,3.0
601,601,605,48594590,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DRIVE,VALLEJO,CA,94589,2574,(707) 554-4444,GENERAL ACUTE CARE,OPEN,106,SOLANO,6095,USA,38.13118388,-122.23735858,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,110000068,SUTTER VALLEY HOSPITALS,6,NON-PROFIT,-999,106,NOT AVAILABLE,Y,POINT (-122.23735858 38.13118388),5.0,5637.0,6.0
602,602,606,14495501,THE GENERAL HOSPITAL,2200 HARRISON AVE,EUREKA,CA,95501,3215,(707) 445-5111,GENERAL ACUTE CARE,OPEN,15,HUMBOLDT,6023,USA,40.78816855,-124.14026282,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,110000069,ST. JOSEPH HEALTH NORTHERN CALIFORNIA LLC,6,PROPRIETARY,-999,15,NOT AVAILABLE,N,POINT (-124.14026282 40.7881685500001),5.0,5637.0,6.0
603,603,607,167795482,ADVENTIST HEALTH UKIAH VALLEY,275 HOSPITAL DR,UKIAH,CA,95482,4531,(707) 462-3111,GENERAL ACUTE CARE,OPEN,68,MENDOCINO,6045,USA,39.15290589,-123.20280834,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.chhs.ca.gov/dataset/3b5b80e8-6b8d-4715-b3c0-2699af6e72e5/resource/098bbc36-044d-441f-9442-1f4db4d8aaa0/download/healthcare_facility_locations.xlsx,2021-10-01,IMAGERY/OTHER,2019-05-09,NOT AVAILABLE,110000070,UKIAH ADVENTIST HOSPITAL,6,NON-PROFIT,-999,68,LEVEL IV,Y,POINT (-123.20280834 39.1529058900001),3.0,1008.0,4.0
